what,kind,bundleId,bundleVersion,description,time
started,bundle,org.tigris.subversion.clientadapter.svnkit,1.7.5,"org.tigris.subversion.clientadapter.svnkit",1396279165195
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1396279165915
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.import",1396279165930
started,bundle,org.eclipse.wst.server.core,1.1.304.v20120208_1420,"org.eclipse.wst.server.core",1396279166006
started,bundle,org.eclipse.jdt.apt.core,3.3.500.v20110420-1015,"org.eclipse.jdt.apt.core",1396279166066
started,bundle,org.eclipse.jdt.apt.pluggable.core,1.0.400.v20110305-1450,"org.eclipse.jdt.apt.pluggable.core",1396279166071
started,bundle,org.eclipse.wb.core.lib,1.3.0.r37x201202052311,"org.eclipse.wb.core.lib",1396279166880
started,bundle,org.eclipse.wb.core,1.3.0.r37x201202052311,"org.eclipse.wb.core",1396279167183
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1396279185067
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1396279219354
started,bundle,org.eclipse.ltk.ui.refactoring,3.6.0.v20110928-1453,"org.eclipse.ltk.ui.refactoring",1396279219967
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1396279220070
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1396279220229
started,bundle,org.eclipse.core.variables,3.2.500.v20110928-1503,"org.eclipse.core.variables",1396279220583
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1396279225927
started,bundle,org.eclipse.jdt.junit,3.7.0.v20110928-1453,"org.eclipse.jdt.junit",1396279226632
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1396279235573
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1396279243104
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1396279243229
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1396279243301
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1396279247140
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1396279247209
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1396279247277
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1396279249655
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1396279259481
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1396279259853
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1396279273183
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1396279275018
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1396279277929
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1396279278027
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1396279278100
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1396279282527
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1396279282586
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1396279282655
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1396279284753
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1396279299909
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1396279300282
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1396279301063
started,bundle,org.eclipse.mylyn.java.tasks,3.7.1.v20120425-0100,"org.eclipse.mylyn.java.tasks",1396279301671
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1396279302081
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1396279310218
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1396279310334
started,bundle,org.eclipse.mylyn.java.ui,3.7.1.v20120425-0100,"org.eclipse.mylyn.java.ui",1396279315277
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1396279316610
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1396279316812
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1396279338083
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1396279338189
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1396279338260
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1396279342915
started,bundle,org.eclipse.mylyn.context.ui,3.7.1.v20120425-0100,"org.eclipse.mylyn.context.ui",1396279342966
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1396279343012
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1396279343076
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1396279344688
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1396279346011
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1396279347430
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1396279350403
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1396279362589
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1396279363052
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1396279363772
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1396279365367
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1396279369267
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1396279369356
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1396279369429
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1396279372954
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1396279373014
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1396279373073
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1396279375261
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1396279387725
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1396279388125
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1396279388229
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1396279389607
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1396279399629
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1396279400479
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1396279406069
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1396279406207
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1396279408956
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1396279411107
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1396279420879
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1396279421016
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1396279421100
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1396279423552
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1396279423604
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1396279423659
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1396279425470
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1396279438432
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1396279440236
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1396279453198
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1396279485154
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1396279489448
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1396279489559
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1396279489629
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1396279492192
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1396279492244
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1396279492299
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1396279494529
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1396279495342
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1396279496049
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1396279497778
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1396279498321
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1396279511227
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1396279514077
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1396279516288
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1396279530250
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1396279530356
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1396279543571
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1396279543675
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1396279543751
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1396279545953
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1396279546006
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1396279546071
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1396279548299
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1396279560804
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1396279563034
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1396279581220
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1396279581319
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1396279582832
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1396279590629
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1396279591934
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1396279606358
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1396279612030
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1396279620117
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1396279621214
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1396279625711
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1396279626524
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1396279627295
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1396279684224
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1396279697860
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1396279708808
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1396279708881
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1396279708954
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1396279715907
